subject_ID,subject_index,run,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,oneback_betastar,oneback_loss,oneback_BIC,oneback_rel_entropy,fullparam_betastar,fullparam_h,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
63d672fd60ac772cd04cc33b,31.0,1.0,1.6989679293409483,231.4663703637278,469.1332499014983,0.4623547840044297,10.330799904016517,7.199494288831384,20.599497751705456,0.007452398456972431,10.686203595908498,0.6101344918589614,6.579945989884946,25.56091032785527,0.006195708195417788,oneback,10.330799904016517,7.199494288831384,20.599497751705456,0.007452398456972431
63d672fd60ac772cd04cc33b,31.0,2.0,1.7160459709591633,229.81577205191616,465.832053277875,0.46615775264080356,31.444719628480435,3.1556293856835e-06,6.2005154853014615,6.400870923904107e-09,35.12718266688015,0.5133104889632467,3.3015165014423614e-07,12.40101900838868,6.696788030287555e-10,oneback,31.444719628480435,3.1556293856835e-06,6.2005154853014615,6.400870923904107e-09
653166fa42afa6ecf4fc73c4,32.0,1.0,1.6327857386698164,237.8681847779357,481.9368787299141,0.2595537007679282,3.424301742853363,174.50052186511013,355.20155290426294,0.13101888755732854,3.515549774394427,0.7539029301519571,160.29689185926318,332.9948020666117,0.10220827902619882,fullparam,3.515549774394427,160.29689185926318,332.9948020666117,0.10220827902619882
653166fa42afa6ecf4fc73c4,32.0,2.0,2.322335842593853,173.62570958075858,353.45192833555984,0.18911682292506293,2.544250346279276,231.27112095081583,468.74275107567433,0.3060446350347124,3.1006921611670126,0.9199669300307013,157.94846088037377,328.2979401088329,0.15731712982083412,fullparam,3.1006921611670126,157.94846088037377,328.2979401088329,0.15731712982083412
5f2eebd9d21e322a9ed68f09,33.0,1.0,0.7197173569365015,316.82125646018085,639.8430220944044,0.28974159949359807,2.5674083413868787,229.73763368179408,465.67577653763084,0.11310139101816838,2.849158781809328,0.34317238155116847,224.82250149164759,462.04602133138053,0.10313154884748588,fullparam,2.849158781809328,224.82250149164759,462.04602133138053,0.10313154884748588
5f2eebd9d21e322a9ed68f09,33.0,2.0,0.2216699290984004,339.2353896422162,684.6712884584751,0.13404158707326694,0.6504583791294333,332.51091108530034,671.2223313446434,0.1204016711363179,0.7579566661795559,0.25113173059436233,331.07267476809045,674.5463678842663,0.11748435609126756,oneback,0.6504583791294333,332.51091108530034,671.2223313446434,0.1204016711363179
5a00a8160fff620001a6b776,34.0,1.0,4.927297974440725,41.9044232684288,90.0093557109003,0.0688163390979721,2.098824480764834,260.44736344638244,527.0952360668076,0.5121083070045718,5.013555274462283,0.987999733837585,41.76525833779917,95.93153502368372,0.06853405729142112,fully_optimal,4.927297974440725,41.9044232684288,90.0093557109003,0.0688163390979721
5a00a8160fff620001a6b776,34.0,2.0,5.438066469686348,32.10774359330805,70.4159963606588,0.050554970078078895,2.04050106683104,264.17258729472337,534.5456837634895,0.5212747341783127,5.294734924277396,0.9934743426900927,31.512294093412343,75.42560653491006,0.04934716176186041,fully_optimal,5.438066469686348,32.10774359330805,70.4159963606588,0.050554970078078895
637ce608b8f8f923bf784d84,35.0,1.0,1.377836937914664,262.3261171167538,530.8527434075503,0.33856653341696147,3.635911389160141,161.7984644016439,329.7974379773305,0.13465648734168786,3.65133015020998,0.6730279382123219,153.03274625450388,318.4665108570931,0.11687612598846261,fullparam,3.65133015020998,153.03274625450388,318.4665108570931,0.11687612598846261
637ce608b8f8f923bf784d84,35.0,2.0,1.7421493614453358,227.29511486343233,460.79073890090734,0.315637131784024,3.9134124055642348,145.95800558425856,298.1165203425598,0.15065313730294133,4.431272065485128,0.7737066175979292,120.02448774530129,252.44999383868796,0.09804965284258174,fullparam,4.431272065485128,120.02448774530129,252.44999383868796,0.09804965284258174
6307bee7b345c1bf0fb2f362,36.0,1.0,4.515841987418794,52.35913341570061,110.91877600544392,0.07113978854672919,2.0598169716819217,262.94249796966756,532.0855051133778,0.49828657263185483,4.556522934751576,0.988793451262495,52.316841352850474,117.03470105378634,0.0710540034293861,fully_optimal,4.515841987418794,52.35913341570061,110.91877600544392,0.07113978854672919
6307bee7b345c1bf0fb2f362,36.0,2.0,5.516013766016948,30.865322728900725,67.93115463184414,0.05310992191029716,2.040500829049113,264.17258729472263,534.545683763488,0.5263498094677452,5.354736870530046,0.9939365944917768,30.057446819501642,72.51591198708866,0.051471228382104314,fully_optimal,5.516013766016948,30.865322728900725,67.93115463184414,0.05310992191029716
5df0524c1217a00b60a0328d,37.0,1.0,5.104357867530434,38.1549052106388,82.5103195953203,0.05212582700839225,2.0405010125426566,264.17258729472303,534.5456837634888,0.5105795432032892,5.018634799557533,0.9922174621810066,37.936592794901784,88.27420393788896,0.05168300263570053,fully_optimal,5.104357867530434,38.1549052106388,82.5103195953203,0.05212582700839225
5df0524c1217a00b60a0328d,37.0,2.0,4.173251439015085,63.28176550784592,132.76404018973452,0.07267779182860445,2.2395577419196786,251.33913989377302,508.8787889615887,0.4541329122868744,4.579136003173083,0.978672258916349,60.35974768310196,133.1205137142893,0.06675077798531041,fully_optimal,4.173251439015085,63.28176550784592,132.76404018973452,0.07267779182860445
5c45370eb00b3300018f9cd1,38.0,1.0,4.118984441102441,65.2250876494591,136.65068447296088,0.07906769435120073,2.2810658043067833,248.62682673961757,503.4541626532778,0.45107933550770873,4.609348242772082,0.9763210052637489,61.321618645116835,135.04425563831904,0.07114990732413733,fullparam,4.609348242772082,61.321618645116835,135.04425563831904,0.07114990732413733
