subject_ID,subject_index,run,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
5d6494874e9aae0019598b14,23.0,1.0,0.8935062202666073,0.6070958039627271,0.523971813470033,0.6975609331114483,0.9572978723189799,0.8262239648435714,1.099947640424525,full
5d6494874e9aae0019598b14,23.0,2.0,0.8953216188914482,0.5807916669334198,0.49658297368640053,0.6673162284429583,0.9146557469823181,0.782040267784875,1.0509183553246257,full
5bc32eb1518d030001358396,24.0,1.0,0.6419171024433931,0.3327352500744555,0.26127338185380383,0.4073220358280974,0.6836849129098401,0.5368492496013149,0.8369414738266434,none
5bc32eb1518d030001358396,24.0,2.0,0.7003431879821556,0.3539790695252939,0.28103590787396476,0.4300707339977578,0.674035170620306,0.5351392283399533,0.8189263872514504,none
64231dd75feb7c5e16e3d869,25.0,1.0,0.6323087158801143,0.36443106224240335,0.28875930971541625,0.44156638760162265,0.758932991413791,0.6013454653740082,0.9195684291789993,none
64231dd75feb7c5e16e3d869,25.0,2.0,0.824971338633097,0.6222009328204692,0.5366282353489239,0.7028422517992482,1.0375107524275473,0.8948195588632726,1.1719789460883305,full
654134d0ff22af1e0e59a29f,26.0,1.0,0.5426661129022892,0.3931915028839898,0.31715684581797426,0.4776882013204213,0.9404960264675926,0.7586246169383978,1.1426082505268733,full
654134d0ff22af1e0e59a29f,26.0,2.0,0.518892807138423,0.38899907664458433,0.3125671141488196,0.47163892290011017,0.969943512883726,0.7793654610302156,1.1760005129996716,full
63dc047be4fc60aacae88fbe,27.0,1.0,0.675342716902978,0.47682492050009107,0.39599976952840843,0.5603160775568148,0.9370042840900613,0.77817552018388,1.1010719921363135,full
63dc047be4fc60aacae88fbe,27.0,2.0,0.7987459060286406,0.5255010268702601,0.44641016503299696,0.6099683731049458,0.8981805510318169,0.7629993235285019,1.0425512062845914,full
5a08663b3b6dfc0001445abe,28.0,1.0,0.6246591102644984,0.43986628321824445,0.365645331239814,0.5225067967549921,0.9259926140552722,0.7697450089027822,1.099964814417796,full
5a08663b3b6dfc0001445abe,28.0,2.0,0.7129576356078162,0.47730679930983305,0.40114899702661516,0.5589576261736037,0.8952156879920428,0.7523774559251308,1.0483563959217481,full
5d2e4267565e1200017efb42,29.0,1.0,0.8429889374036756,0.5985727794113985,0.5101320160434186,0.6873192704301861,0.9822996843429277,0.8371622224876754,1.1279388665991288,full
5d2e4267565e1200017efb42,29.0,2.0,0.8161196306674428,0.612098960552441,0.5272047057778207,0.6985300153541878,1.0289549744480821,0.8862454268390325,1.174247924635069,full
