subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
67056ad7faf8abddbb45f304,61.0,1.0,run_2,-0.04258300912949108,-0.0027924931068069826,-0.003416018428326419,0.01001708169309025,314138924164.7081,384281827369.7717,-1126862321939.7866,full
670d8b142f87173ffe3b4763,62.0,1.0,run_1,-0.002149425111879698,-0.0005464589828019444,-0.002837087890303165,0.015546166169616125,61473396850.68344,319155573006.8129,-1748851556161.263,full
670d8b142f87173ffe3b4763,62.0,1.0,run_2,-0.04567916643729768,0.00422372642768723,-0.0015512904908887863,0.027021003100332137,-475144190231.09283,174510986145.98264,-3039702702613.08,equal-weights
6631df1b998dab2051c4e690,63.0,1.0,run_1,-0.050414661081715856,-0.0014207298611856676,-0.002725401834507494,0.00853994725056979,159823689101.90814,306591553662.8337,-960693451732.4062,full
6631df1b998dab2051c4e690,63.0,1.0,run_2,-0.009160450474488912,0.0005831107129025626,-0.0021803080220810143,0.013376086184470603,-65596499262.115555,245271730388.3946,-1504730419309.3037,equal-weights
67038a1c7497dbfeaa1581cd,64.0,1.0,run_1,0.03977972198159817,-0.0014361921347811359,-0.0031406148892971723,0.014774628578594528,-0.0813708412780399,-0.17793891881422502,0.8370913110410655,none
67038a1c7497dbfeaa1581cd,64.0,1.0,run_2,-0.01595314458523069,-0.0028412441572156486,-0.0035009571225608008,0.011040405561843122,319623128401.3979,393836927062.4809,-1241980192210.796,full
65ad47397526e114408593b4,65.0,1.0,run_1,-0.0191171011481276,7.459707690612863e-05,-0.002192569993686243,0.010996675037431947,-8391729035.248427,246651129520.59485,-1237060767393.5247,equal-weights
65ad47397526e114408593b4,65.0,1.0,run_2,0.01350232197116339,0.00661906930969614,-0.0015224900315378496,0.03457952173581004,1.0980123540961109,-0.2525601085892662,5.7362659745887195,full
66ff23b19b9e211878a17f7c,66.0,1.0,run_1,-0.02386184788862118,0.0004796965765498431,-0.0022111113581694914,0.013052632890879948,-53963021830.03995,248736923135.30975,-1468343840800.5093,equal-weights
66ff23b19b9e211878a17f7c,66.0,1.0,run_2,-0.037410397827682594,-0.001174363419392762,-0.0028425493534438608,0.013548879125142953,132108924547.44725,319769955241.52686,-1524168601037.9365,full
616cda4e2f5f884cdd46b2eb,67.0,1.0,run_1,-0.01993173541549685,0.0013772116075881737,-0.002106966237724768,0.01779981626695649,-154928143493.1044,237021214325.2286,-2002373835337.6987,equal-weights
616cda4e2f5f884cdd46b2eb,67.0,1.0,run_2,-0.06300649333160985,0.0010692318145518805,-0.0021264434563936317,0.016602168424115382,-120282242089.42445,239212285989.2707,-1867645551152.7903,equal-weights
673a8d64bf587131fa065ec5,68.0,1.0,run_1,0.0026224188138153407,-0.0001418078474095847,-0.002291340020769317,0.00905621876775069,-0.12068435401536885,-1.9500253003446724,7.707217419717919,equal-weights
673a8d64bf587131fa065ec5,68.0,1.0,run_2,-0.052122559590859485,0.004535816389179685,-0.0022442982714402336,0.02755640402676455,-510252461226.2346,252470254188.4127,-3099932133660.2993,equal-weights
